game_id|home|player_id|player_name|team_id|team_name|period|minutes_remaining|seconds_remaining|event_type|shot_type|shot_distance|loc_x|loc_y
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|58|Missed Shot|3PT Field Goal|28|-11|31.85
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|11|47|Made Shot|2PT Field Goal|2|-2.5|5.75
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|21|Made Shot|3PT Field Goal|25|20.5|20.35
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|7|58|Made Shot|3PT Field Goal|25|-12.6|27.55
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|7|24|Missed Shot|3PT Field Goal|24|19.6|20.55
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|5|49|Made Shot|2PT Field Goal|23|-19.7|17.95
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|4|44|Made Shot|3PT Field Goal|24|-0.6|30.05
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|2|39|Missed Shot|3PT Field Goal|26|-10.9|29.15
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|8|Made Shot|2PT Field Goal|12|-8.8|14.75
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|5|29|Missed Shot|3PT Field Goal|24|23.2|14.15
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|11|4|Missed Shot|2PT Field Goal|9|-6.1|12.75
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|10|35|Made Shot|3PT Field Goal|25|8.5|28.85
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|10|4|Missed Shot|3PT Field Goal|24|-20.6|18.45
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|51|Made Shot|3PT Field Goal|25|12.4|27.45
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|2|Made Shot|2PT Field Goal|1|-0.1|6.65
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|4|55|Made Shot|2PT Field Goal|2|-2.2|6.25
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|9|19|Made Shot|2PT Field Goal|10|-1.2|15.75
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|8|43|Made Shot|3PT Field Goal|28|19.9|25.85
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|7|59|Made Shot|2PT Field Goal|21|21.1|4.35
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|7|1|Missed Shot|3PT Field Goal|28|19.4|26.05
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|5|48|Missed Shot|3PT Field Goal|25|-18.1|22.85
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|5|8|Made Shot|2PT Field Goal|2|-2.7|6.55
22300108|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|4|39|Made Shot|3PT Field Goal|31|-1.2|36.55
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|9|51|Made Shot|2PT Field Goal|4|-4|7.85
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|7|Missed Shot|3PT Field Goal|26|-10.2|30.15
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|7|40|Missed Shot|2PT Field Goal|21|12.5|22.45
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|19|Made Shot|3PT Field Goal|31|11.4|34.35
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|32|Missed Shot|3PT Field Goal|26|-12|28.85
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|2|15|Made Shot|3PT Field Goal|27|8.8|31.65
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|10|27|Missed Shot|3PT Field Goal|24|18.6|21.65
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|8|Made Shot|3PT Field Goal|26|-3.6|31.35
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|4|30|Missed Shot|3PT Field Goal|25|-0.5|31.05
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|6|27|Missed Shot|2PT Field Goal|5|-5.3|6.65
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|6|1|Made Shot|2PT Field Goal|5|-4.4|7.65
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|4|2|Made Shot|3PT Field Goal|27|-13.8|29.45
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|37|Missed Shot|3PT Field Goal|27|-15|28.85
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|1|Missed Shot|3PT Field Goal|26|8.8|30.25
22300126|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|33|Made Shot|2PT Field Goal|7|-3.6|11.35
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|45|Missed Shot|3PT Field Goal|26|-4.2|31.25
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|19|Made Shot|3PT Field Goal|27|21|22.75
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|7|26|Missed Shot|3PT Field Goal|27|20.6|23.05
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|6|18|Made Shot|3PT Field Goal|26|-4.5|30.95
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|4|22|Made Shot|3PT Field Goal|26|-15.9|26.15
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|5|44|Made Shot|3PT Field Goal|27|14.6|28.05
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|37|Missed Shot|2PT Field Goal|0|-0.7|5.45
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|51|Missed Shot|2PT Field Goal|2|-0.5|7.85
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|11|2|Missed Shot|3PT Field Goal|26|6.7|30.55
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|10|14|Made Shot|3PT Field Goal|25|-23.5|15.55
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|9|23|Missed Shot|3PT Field Goal|25|22.1|17.95
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|27|Made Shot|3PT Field Goal|25|10.8|27.85
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|5|4|Made Shot|3PT Field Goal|26|-19.5|23.15
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|4|30|Missed Shot|2PT Field Goal|8|5.6|11.15
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|4|20|Made Shot|2PT Field Goal|9|-6.2|11.85
22300142|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|2|38|Missed Shot|2PT Field Goal|22|-20.3|13.95
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|11|26|Made Shot|3PT Field Goal|27|-9.6|30.55
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|9|41|Made Shot|3PT Field Goal|26|-5.4|31.65
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|15|Made Shot|2PT Field Goal|2|-0.6|7.55
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|6|51|Missed Shot|3PT Field Goal|26|4.8|31.45
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|6|16|Missed Shot|2PT Field Goal|16|-1.1|21.45
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|5|23|Made Shot|2PT Field Goal|2|-0.6|7.35
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|4|55|Made Shot|3PT Field Goal|29|0.4|34.35
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|4|29|Made Shot|3PT Field Goal|27|3.8|32.95
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|3|56|Missed Shot|2PT Field Goal|16|-0.6|21.75
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|7|9|Made Shot|3PT Field Goal|27|-14.3|28.85
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|5|Missed Shot|3PT Field Goal|28|16.4|28.75
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|55|Missed Shot|3PT Field Goal|26|14.8|27.35
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|3|40|Missed Shot|2PT Field Goal|6|1.2|11.95
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|44|Missed Shot|3PT Field Goal|25|-23.2|14.85
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|0|Missed Shot|3PT Field Goal|81|20.8|84.05
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|11|8|Missed Shot|3PT Field Goal|24|23.3|12.95
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|10|41|Missed Shot|2PT Field Goal|5|5.5|6.35
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|14|Missed Shot|3PT Field Goal|28|-11|31.85
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|7|39|Made Shot|3PT Field Goal|26|-16.2|26.25
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|19|Made Shot|2PT Field Goal|17|15.6|12.05
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|5|56|Missed Shot|3PT Field Goal|28|-2.8|34.05
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|6|54|Made Shot|3PT Field Goal|23|-23.5|7.85
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|4|19|Made Shot|2PT Field Goal|22|-9.7|25.05
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|22|Missed Shot|3PT Field Goal|29|-7.7|34.15
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|2|7|Missed Shot|3PT Field Goal|29|-6|33.65
22300145|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|29|Made Shot|2PT Field Goal|0|-0.4|5.35
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|9|39|Missed Shot|3PT Field Goal|25|-19.9|21.55
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|3|52|Missed Shot|3PT Field Goal|24|-24|2.75
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|40|Missed Shot|3PT Field Goal|25|21.8|18.45
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|20|Made Shot|3PT Field Goal|27|7.7|31.25
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|1|Made Shot|3PT Field Goal|25|-15.6|25.25
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|49|Made Shot|3PT Field Goal|24|12.5|26.85
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|15|Missed Shot|2PT Field Goal|14|-12|13.75
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|11|3|Missed Shot|3PT Field Goal|26|-18.8|24.15
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|24|Made Shot|3PT Field Goal|24|22.2|14.85
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|4|30|Missed Shot|3PT Field Goal|24|18.3|21.95
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|9|14|Made Shot|3PT Field Goal|28|-2.9|33.15
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|8|50|Missed Shot|2PT Field Goal|3|-1.3|8.35
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|8|29|Missed Shot|2PT Field Goal|2|2.2|6.35
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|5|48|Missed Shot|3PT Field Goal|24|20.7|17.45
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|2|Missed Shot|3PT Field Goal|25|22.7|15.75
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|18|Made Shot|3PT Field Goal|34|-15.1|35.85
22300169|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|7|Missed Shot|2PT Field Goal|3|0.7|8.25
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|10|33|Missed Shot|2PT Field Goal|18|-3.1|23.55
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|12|Made Shot|3PT Field Goal|26|-10.7|29.15
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|5|14|Missed Shot|2PT Field Goal|19|0.2|24.75
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|4|21|Made Shot|2PT Field Goal|5|4.3|8.45
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|13|Missed Shot|3PT Field Goal|28|15|29.95
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|5|53|Made Shot|2PT Field Goal|7|-5.6|9.55
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|43|Missed Shot|3PT Field Goal|28|11.3|31.65
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|2|48|Made Shot|3PT Field Goal|29|-17.5|28.75
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|2|26|Missed Shot|3PT Field Goal|26|-13.7|27.45
22300176|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|11|19|Made Shot|2PT Field Goal|13|-12.7|9.95
